1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43
6.10E-02	1.068115	-1.373291	-0.9460449	0.2746582	-3.05E-02	0.2746582	-6.10E-02	1.12915	0.3967285	0.213623	0.3967285	-0.1220703	-0.3967285	0	-1.89209	-0.1525879	-0.8544921	1.159668	-0.6408691	0.4577636	0.6408691	-0.4577636	-6.10E-02	-0.4272461	0.3967285	0.5187988	0.1220703	-0.1831055	0.1525879	0.7324218	-0.1525879	1.342773	-0.3967285	-1.098633	-0.7324218	1.342773	1.220703	0.1220703	0.4577636	-1.037598	6.10E-02	1.159668
0	0.9765624	-1.190185	-1.586914	0.3662109	0.2441406	0	-0.3051758	1.495361	0.6713867	0.2441406	0.4882812	-0.4577636	-0.3967285	0	-1.403808	-9.16E-02	-1.556396	1.068115	-3.05E-02	0.3967285	0.1220703	-0.2441406	3.05E-02	-0.3051758	-0.213623	0.5187988	6.10E-02	-0.1831055	-0.3051758	0.5187988	-0.2746582	1.220703	-0.2441406	-0.6408691	-0.793457	1.434326	-3.05E-02	-0.1831055	3.05E-02	-0.5187988	0	0.8544921
3.05E-02	0.8544921	-1.12915	-1.739502	0.6408691	0.1831055	-9.16E-02	-6.10E-02	1.556396	0.6408691	0.1525879	0.4882812	-0.4882812	-1.159668	-0.4577636	0.9460449	-0.1831055	-0.8239745	0.8850097	1.00708	0.7324218	-0.6103515	-6.10E-02	0.213623	6.10E-02	9.16E-02	0.3356933	0.5187988	-0.4577636	-0.2746582	0.4577636	-0.6713867	1.220703	-9.16E-02	-0.8544921	0.1831055	-9.16E-02	-0.2441406	0.4272461	-0.1831055	-0.4882812	-0.1220703	-0.2441406
0	0.8544921	-1.251221	-1.983642	0.1831055	0.5187988	0.1220703	-6.10E-02	1.159668	0.6713867	9.16E-02	0.4882812	-1.586914	-1.556396	-0.5493163	0.3662109	0.1525879	-0.1220703	1.495361	0.8544921	0.5187988	-0.4272461	0.1220703	0	-1.556396	0.3051758	-0.1525879	0.5798339	-0.3662109	-0.1525879	0.6103515	0.213623	1.220703	0.213623	-0.9460449	1.312256	-0.3051758	-0.3051758	-9.16E-02	-0.5493163	-0.6103515	0.4882812	-3.05E-02
3.05E-02	0.8239745	-1.312256	-2.319336	-3.05E-02	3.05E-02	-0.4577636	-6.10E-02	0.9765624	-9.16E-02	-0.4882812	0.5187988	-1.12915	-1.068115	6.10E-02	-0.5493163	0.4577636	-0.3967285	1.647949	2.410888	0.7629394	0.1525879	0.3662109	-6.10E-02	-1.556396	0.3662109	-0.1220703	0.2746582	-0.1525879	-0.3967285	0.5187988	0.4272461	0.9765624	0.3967285	-0.5493163	1.403808	-0.3051758	-0.5798339	9.16E-02	-0.2441406	-0.5798339	0.6103515	-0.1220703
0.1220703	0.7324218	-1.312256	-1.800537	-0.3662109	-0.3662109	-0.5187988	-6.10E-02	1.00708	-0.2746582	-9.16E-02	0.3662109	-0.6103515	-0.5493163	0.4272461	-0.4272461	0.7019042	-0.3967285	2.685547	1.220703	0.4577636	0.3967285	1.556396	0.1831055	-1.403808	-6.10E-02	0.1525879	0.4272461	-0.5187988	-0.8544921	-3.05E-02	-0.2746582	0.6408691	0.5798339	-0.5493163	1.12915	-0.2746582	-0.1525879	3.05E-02	1.708984	0.8239745	0.2746582	-6.10E-02
0	0.7324218	-1.281738	-1.434326	-0.5187988	-0.3662109	-0.5493163	-0.2746582	1.190185	0.3356933	0.1831055	0.6103515	-0.1831055	-0.1831055	0.3662109	-0.4882812	0.6713867	-0.2746582	2.716064	6.10E-02	0.2441406	9.16E-02	1.068115	0.7019042	-1.159668	-0.3051758	0.2746582	0.5493163	-1.342773	-0.4577636	-0.6103515	0	9.16E-02	0.3356933	-0.7629394	1.068115	-0.2441406	-0.9460449	0.213623	0.7629394	-6.10E-02	-0.6103515	-6.10E-02
9.16E-02	0.8850097	-0.5798339	-0.8850097	0.4577636	-0.3967285	-0.213623	-0.1220703	1.708984	-3.05E-02	-0.3662109	1.037598	-0.3051758	-0.3051758	0.4577636	-0.6103515	0.1831055	0.4272461	2.319336	-0.5187988	0.1220703	-0.1525879	1.098633	0.6713867	0.7629394	0	-0.1525879	0.7629394	-2.075195	-0.2441406	-0.4882812	0.1220703	0.4577636	0.2441406	-0.5798339	1.190185	-0.2441406	0.1831055	0.6103515	6.10E-02	-0.8850097	-0.3662109	-0.1220703
9.16E-02	0.7324218	-0.213623	-1.159668	-9.16E-02	-0.6408691	-9.16E-02	9.16E-02	1.922607	-0.3051758	-0.793457	0.213623	0	-0.4272461	0.5493163	0.5187988	0.3356933	0.5798339	1.708984	-0.3662109	0.1220703	-0.3967285	1.12915	0.5187988	-0.1220703	-3.05E-02	6.10E-02	1.464844	-1.647949	-9.16E-02	-0.5187988	9.16E-02	0.1831055	0.3662109	-0.5493163	0.9765624	-0.2441406	-0.3051758	1.12915	-0.3051758	-0.9155273	-0.1831055	0.1525879
9.16E-02	1.831055	6.10E-02	-0.5493163	-0.5187988	-0.6713867	3.05E-02	-0.1831055	1.708984	-0.6408691	-0.6103515	0.2441406	0.3356933	0.2441406	0.2441406	0.4577636	0.6103515	1.525879	1.495361	-0.2441406	0	-6.10E-02	1.00708	0.1831055	-0.3356933	0	-0.1525879	0.793457	-1.220703	-0.3662109	-0.6103515	-0.1831055	0.3356933	0.2441406	-0.5187988	0.793457	-6.10E-02	-0.9765624	1.617432	-0.9460449	-0.9460449	0.1220703	0.3356933
0.1525879	1.89209	0.1831055	-1.281738	-0.4272461	-0.3356933	-0.5798339	9.16E-02	1.586914	-0.4882812	-0.3662109	1.708984	1.037598	0.8239745	0.5187988	0.3662109	0.9460449	2.044677	1.556396	6.10E-02	0.5187988	0.1220703	0.5187988	0.1831055	-0.5798339	0.3356933	-0.5798339	1.098633	-0.9155273	-1.556396	-1.00708	0.1220703	0.3967285	-0.3967285	0	0.213623	-3.05E-02	-0.6713867	1.586914	-0.9765624	-1.312256	0	0
6.10E-02	1.12915	0.1831055	-1.098633	-0.3967285	-0.6103515	-0.7324218	-6.10E-02	1.586914	-0.5187988	9.16E-02	0.6103515	0.1831055	1.373291	0.4882812	0.3051758	0.7324218	2.380371	1.434326	-9.16E-02	0.7629394	3.05E-02	0.2441406	0	-0.8850097	0.4577636	-1.190185	0.5493163	-0.9460449	-1.464844	-0.6713867	6.10E-02	0.6103515	-0.8850097	0.1831055	-0.1220703	-0.1525879	-0.7019042	1.495361	-1.00708	-1.373291	0.6103515	-0.1525879
0	0.5493163	0.1220703	-0.7324218	-0.5493163	-1.12915	-0.5798339	6.10E-02	1.434326	-9.16E-02	0.6713867	-1.12915	-0.5187988	1.068115	0.3051758	0.4577636	0.3356933	1.739502	1.00708	-9.16E-02	0.7324218	0.1525879	0.1831055	0.3051758	-1.12915	0.4882812	-0.7019042	-3.05E-02	-0.6103515	-0.3051758	-0.3967285	0.3967285	0.2746582	-0.4882812	0.3051758	-0.213623	-9.16E-02	-1.342773	0.8544921	-0.7629394	-0.8850097	0.5798339	9.16E-02
0	0.7019042	0.793457	-0.7019042	-0.7019042	-1.403808	-0.7629394	-6.10E-02	1.373291	-0.213623	0.4882812	-0.8239745	-0.6408691	0.7324218	0.2746582	0.5187988	0.2441406	1.281738	1.037598	3.05E-02	0.5493163	0.2441406	6.10E-02	0.5493163	-0.8239745	0.1831055	-0.2746582	0.6103515	-0.5187988	-0.3356933	-0.7324218	-9.16E-02	9.16E-02	6.10E-02	0.2441406	-0.3662109	-3.05E-02	-1.403808	1.037598	-0.3662109	-0.8850097	-0.3051758	6.10E-02
0	0.5187988	1.708984	-0.8239745	-0.1220703	-0.7629394	-1.190185	0.5493163	1.190185	-3.05E-02	0.1220703	-0.4577636	-0.4882812	0.4882812	0.1220703	-9.16E-02	0.3967285	1.281738	0.6408691	0.4272461	0.8850097	-0.1220703	-0.4272461	-0.3051758	-0.3356933	0	-0.1220703	0.793457	3.05E-02	-0.3051758	-0.793457	-3.05E-02	-0.4272461	-0.4882812	0.5493163	0.1220703	3.05E-02	-1.312256	1.037598	-0.5798339	-0.9155273	-0.8239745	9.16E-02
6.10E-02	1.098633	2.105713	-1.00708	3.05E-02	-9.16E-02	-0.4577636	0.3356933	1.159668	9.16E-02	0	0	-0.1831055	0.4882812	0.3662109	-1.251221	0.6408691	1.983642	0.6103515	0.4882812	6.10E-02	-3.05E-02	-0.6408691	-0.5493163	-0.5187988	-0.4577636	-0.6408691	0.7629394	-0.1831055	-9.16E-02	-0.5798339	0	-0.2441406	-0.2746582	1.098633	0.4882812	0.1831055	-0.9155273	0.7324218	-0.1525879	-0.9155273	-0.8850097	0.4577636
6.10E-02	0.213623	2.227783	-1.159668	-0.1525879	3.05E-02	-0.2441406	-9.16E-02	1.89209	0.4882812	-0.4272461	-0.5798339	-0.4577636	0.4577636	0.3967285	-1.403808	1.068115	1.00708	1.098633	0.2441406	-1.037598	0.1525879	-0.5187988	-6.10E-02	-0.3356933	-0.1525879	-0.7629394	0.5187988	-0.3662109	-6.10E-02	-0.2746582	6.10E-02	-6.10E-02	-0.3662109	2.227783	0	-9.16E-02	-0.213623	0.1220703	-6.10E-02	-0.4272461	-1.251221	0.4272461
0.1525879	9.16E-02	1.190185	-1.403808	-9.16E-02	-0.2441406	-0.7019042	0.8239745	1.831055	0.7324218	-9.16E-02	1.098633	-0.4882812	-6.10E-02	-0.1831055	-0.8544921	1.159668	1.12915	1.281738	0.5798339	-0.4577636	0.5493163	-0.3662109	0.213623	0.1220703	0.3051758	-0.6103515	0.1220703	-1.12915	-0.3356933	1.739502	-0.1220703	-6.10E-02	0.1525879	1.770019	-6.10E-02	-0.1525879	-0.3967285	-6.10E-02	0.1831055	-0.4272461	-1.220703	0.2441406
0.1220703	9.16E-02	1.12915	-1.464844	9.16E-02	-0.213623	-1.098633	1.312256	1.770019	1.983642	-0.1220703	0.7324218	-0.1220703	-0.9155273	0	-0.3051758	0.9765624	0.6408691	1.00708	0.2746582	-0.5187988	0.5798339	-0.4272461	0.213623	0.3356933	0.2746582	-0.1525879	0.1220703	0.1220703	-0.7019042	0.5798339	-0.1831055	-0.2746582	-0.4272461	1.922607	0.213623	-0.4272461	-0.9765624	0.6713867	6.10E-02	-0.4882812	-1.556396	0.7019042
6.10E-02	0.3356933	1.190185	-1.403808	0.6713867	9.16E-02	-0.9765624	-6.10E-02	1.403808	2.777099	-0.213623	1.403808	-0.2441406	-1.495361	-0.1525879	3.05E-02	0.7019042	-6.10E-02	0.5187988	0.213623	-1.495361	0.4272461	-0.3356933	3.05E-02	0.5187988	0.1220703	-0.3051758	6.10E-02	-0.3662109	-0.8850097	-0.213623	-9.16E-02	-0.1220703	-9.16E-02	1.678467	0.3356933	-0.8850097	-1.342773	0.3662109	0.3051758	-0.4577636	-0.7019042	0.8850097
9.16E-02	9.16E-02	0.5493163	-1.251221	0.9155273	0.4272461	-0.9765624	-0.7629394	0.8850097	2.227783	-0.2746582	0.7019042	-0.2746582	-0.8239745	-0.3051758	-3.05E-02	0.2441406	0.4272461	0.213623	0.2441406	-0.1831055	0.5798339	-0.4577636	-6.10E-02	0.5493163	0.4272461	-0.6103515	-9.16E-02	-6.10E-02	-0.2746582	-0.6408691	0.3967285	0.1220703	0.7019042	1.281738	0.7019042	-0.1525879	-1.12915	0.3051758	0.3662109	-0.3356933	-0.213623	0.6408691
0	9.16E-02	0.1831055	-1.251221	0.4577636	0.4272461	-1.586914	-1.068115	0.6713867	1.647949	-0.2441406	-0.8239745	-6.10E-02	-3.05E-02	-0.4577636	6.10E-02	0.3967285	0.3356933	0.4577636	-0.5187988	3.05E-02	0.3662109	-0.4577636	-0.1831055	0.7324218	6.10E-02	-0.793457	-0.3051758	0.1220703	-0.3356933	-0.793457	0.2441406	3.05E-02	0.7629394	1.342773	0.5493163	-0.5493163	-0.6713867	9.16E-02	0.3967285	-0.1525879	0.5187988	0.793457
-6.10E-02	-0.1220703	-0.2746582	-1.12915	0.4882812	0.3051758	-1.800537	-1.281738	0.6408691	1.647949	-0.6713867	-0.9460449	-0.3051758	-0.2441406	-0.213623	-0.4577636	0.8850097	0.213623	2.288818	-9.16E-02	-0.3051758	-0.3356933	-0.5493163	-0.3662109	0.6408691	-0.1831055	-0.5798339	-0.1831055	0.213623	-0.5493163	-0.4882812	-3.05E-02	0.213623	0.3051758	1.00708	9.16E-02	-0.3662109	-0.2441406	-0.213623	0.1831055	-0.3967285	0.3967285	0.8544921
6.10E-02	0.2441406	-9.16E-02	-0.7629394	1.922607	2.044677	-2.075195	-1.12915	0.9460449	1.861572	-0.2746582	0.7324218	0.2746582	-9.16E-02	-0.3967285	-0.6408691	0.8239745	0.793457	1.770019	0.3356933	6.10E-02	-0.6713867	-0.8544921	-0.4272461	0.4882812	0.2746582	-0.6408691	-0.1220703	-0.5493163	-0.9460449	-3.05E-02	-0.2441406	0.213623	-0.5798339	0.4272461	0.6103515	9.16E-02	-0.213623	-0.6713867	3.05E-02	-0.6103515	-0.2746582	0.793457
6.10E-02	0.2441406	-0.9460449	-0.213623	1.678467	0.3967285	-2.075195	-1.647949	2.746582	1.831055	-0.2746582	1.678467	0.1525879	0.4882812	-0.2441406	-0.5493163	0.7019042	0.7324218	0.6713867	-0.1831055	0.3662109	-0.4882812	-1.037598	-0.6713867	0.3051758	0.3967285	-0.6408691	0.3051758	-0.8239745	-1.159668	-6.10E-02	-0.213623	0.1525879	0.2441406	0.2441406	1.00708	-9.16E-02	-0.3662109	-0.6713867	-0.1831055	-0.3051758	-0.6408691	1.098633
-9.16E-02	0.3967285	-0.9765624	-0.6713867	0.1525879	-0.3356933	-1.831055	-2.563476	1.373291	1.556396	-0.5798339	2.471924	0.1831055	0.7629394	0.1525879	-0.6103515	0.6103515	0.5493163	0.4882812	-6.10E-02	9.16E-02	-0.4272461	-0.5493163	-0.8239745	9.16E-02	0.1831055	-0.4882812	-3.05E-02	-0.4882812	-1.159668	-0.3356933	-0.6103515	9.16E-02	0.9155273	0.1525879	0.7019042	-0.9155273	-0.2746582	-0.213623	-3.05E-02	0.1525879	-1.373291	0.6713867
-0.1831055	0.213623	-1.098633	-0.6713867	-0.1831055	-0.4882812	-2.01416	-2.380371	1.00708	1.678467	-0.793457	2.166748	6.10E-02	0.1220703	-0.1831055	-0.1831055	0.3356933	0.4272461	0.3662109	-0.1220703	0	-0.5798339	-0.3356933	-0.6713867	0.1220703	0.3662109	-0.2746582	-0.793457	-0.4272461	-1.251221	-0.6408691	-0.6713867	0.1831055	0.9155273	-9.16E-02	0.7324218	-0.7019042	-0.5493163	0.213623	0	-0.1831055	-2.044677	0.3967285
-0.1831055	0.793457	-1.434326	-0.8239745	0	-0.5798339	-1.495361	-1.525879	1.190185	1.556396	-0.8544921	1.739502	0.4882812	3.05E-02	-0.4272461	-0.3662109	-0.213623	0	0.4577636	0.3356933	6.10E-02	-0.6408691	-0.4272461	-0.5187988	-0.1220703	0.4577636	-0.9765624	-0.7629394	-0.7019042	-1.647949	-0.3356933	-0.6103515	0.2441406	0.7629394	-6.10E-02	0.5493163	-0.3051758	-0.3662109	0.3051758	-3.05E-02	0.1220703	-1.312256	9.16E-02
-0.1220703	0.7324218	-1.89209	-0.4577636	-0.1831055	-1.037598	-0.8850097	-1.617432	1.342773	1.525879	-1.556396	0.8544921	0	0.2746582	-6.10E-02	-0.4577636	-0.7019042	0	0.6103515	9.16E-02	6.10E-02	-0.4272461	-0.1220703	-0.7629394	-0.2441406	1.159668	-1.037598	-0.3051758	-0.213623	-1.190185	-9.16E-02	-0.7019042	0.2746582	0.5187988	0.1831055	0.5493163	-9.16E-02	-3.05E-02	0.4577636	-0.1525879	0.3356933	0.3662109	-0.3051758
-0.1220703	0.6408691	-2.227783	-0.793457	3.05E-02	-0.5493163	-1.678467	-1.89209	0.9765624	1.342773	-1.617432	0.5798339	-0.3967285	0.1220703	-0.6713867	-0.3356933	0.3051758	-0.1220703	0.6103515	0.2746582	3.05E-02	-0.213623	-0.3051758	-0.5798339	-0.3051758	1.312256	-0.6103515	-0.1525879	-0.2441406	-1.434326	0.4577636	-0.4272461	0.3662109	0.4882812	0	0.1831055	-0.3662109	-0.4882812	0.3967285	0	0.2441406	1.220703	1.068115
-3.05E-02	-6.10E-02	-1.983642	-1.373291	-0.2441406	-0.1525879	-0.5798339	-1.068115	0.8239745	1.037598	-1.251221	0.5493163	-0.3967285	0.1831055	0.1831055	-0.1525879	0.9765624	0.213623	9.16E-02	0.3967285	-3.05E-02	-1.159668	-0.3662109	-0.6408691	-0.6103515	1.586914	-0.213623	-0.2441406	2.01416	-2.166748	0.2441406	-0.1525879	0.3051758	0.2441406	-0.1831055	0.2746582	-0.6713867	-0.7019042	0.3967285	-0.2746582	-0.1831055	1.251221	2.380371
6.10E-02	0.5493163	-0.9155273	-0.9155273	-3.05E-02	-0.1831055	-0.3662109	0.2746582	0.8850097	0.2441406	-1.098633	1.12915	0.1220703	0.4882812	3.05E-02	-0.3967285	1.098633	0.2441406	0.1525879	0.6408691	9.16E-02	-0.5493163	0.6408691	-0.2441406	-1.068115	1.12915	-0.3051758	-0.9155273	1.464844	-1.495361	0.2441406	-0.4882812	0.1831055	-0.213623	-9.16E-02	0.5187988	-1.00708	-0.5798339	0.1220703	-0.1220703	-0.4272461	1.190185	2.716064
0.1220703	0.6713867	-0.9460449	-0.5798339	0.1220703	-0.7629394	-0.7019042	0.7324218	1.281738	-0.3662109	1.647949	1.464844	-0.1525879	0.6103515	-0.213623	-0.3356933	1.159668	-0.3662109	0.5187988	0	0	0.1220703	-0.213623	3.05E-02	-0.7324218	0.8850097	-9.16E-02	-0.8544921	0.5493163	-1.159668	0.1831055	-0.2441406	0.4272461	0	0.1220703	0.4577636	-0.6408691	9.16E-02	3.05E-02	-0.213623	-0.6713867	0.8544921	2.838135
9.16E-02	0.6713867	-1.373291	-0.6713867	0.2441406	-0.5493163	-0.2746582	0.8544921	0.8239745	-1.708984	1.12915	1.495361	-0.3967285	0.3967285	-0.2441406	-0.3662109	1.190185	-0.7019042	0.793457	0.6713867	-9.16E-02	0.4272461	-0.4577636	0.1220703	-0.213623	0.9765624	-0.2746582	-0.9155273	0.1831055	-0.6408691	-0.1525879	-6.10E-02	0.213623	0.2746582	0	0.4272461	-0.793457	-0.1525879	0.4577636	0	-0.3967285	1.281738	2.075195
3.05E-02	0.4882812	-1.464844	-0.5493163	0.213623	-0.3662109	-0.3967285	0.5493163	0.793457	-0.4577636	-0.213623	1.464844	-0.213623	-0.1831055	-0.3967285	-0.1220703	1.647949	6.10E-02	0.8544921	1.312256	-0.3051758	0.1220703	-9.16E-02	-6.10E-02	-0.3356933	0	-0.1220703	-1.037598	0	-0.7324218	-0.4272461	-0.4882812	0.213623	-6.10E-02	0	0.1831055	-0.793457	-1.159668	0.3967285	-0.1525879	-0.1831055	1.342773	1.953125
3.05E-02	0.5493163	-0.8544921	-0.6713867	0.6408691	0.1525879	-0.5187988	0.9460449	0.9460449	-0.1220703	-0.793457	1.220703	3.05E-02	-0.6103515	-0.1220703	-9.16E-02	1.434326	0.4272461	0.5187988	0.9155273	-0.3662109	0.213623	-0.3051758	0	-1.159668	-0.3356933	-0.1831055	-0.9155273	-0.1525879	-1.00708	-0.1831055	-0.1831055	0.3967285	-0.1220703	0	-0.8544921	-0.3356933	-0.3967285	-0.213623	0.1220703	-0.4272461	1.495361	1.647949
-3.05E-02	0.4577636	-0.4882812	-0.7629394	0.6713867	-0.7324218	-0.4882812	0.6713867	0.793457	0.213623	-1.159668	0.9460449	-0.3662109	-0.4577636	-0.1525879	0.1831055	0.7324218	3.05E-02	0.5187988	6.10E-02	-9.16E-02	9.16E-02	-0.1220703	-6.10E-02	-2.197265	0.213623	-0.2746582	-0.7629394	-0.2746582	-0.8239745	-6.10E-02	3.05E-02	0.9460449	1.00708	0.1220703	-0.3051758	-1.037598	0.1220703	-0.3356933	-0.213623	-0.6408691	1.586914	1.556396
-3.05E-02	3.05E-02	-0.6103515	-1.525879	1.00708	-1.190185	0.1831055	0.6408691	0.7324218	-0.1831055	-1.159668	0.5798339	-0.4882812	-0.5493163	3.05E-02	0.3051758	0.6408691	6.10E-02	0.3662109	-0.6408691	0.3356933	0.5187988	0.1525879	-0.2441406	-2.105713	2.655029	-0.4882812	-1.00708	-0.3662109	-1.251221	-0.3356933	-3.05E-02	1.068115	1.617432	3.05E-02	-0.7019042	-1.159668	0.1831055	0.3356933	-0.7324218	-0.5493163	1.312256	1.434326
-3.05E-02	0.1525879	-0.793457	-2.105713	0.5798339	-1.281738	0.6103515	0.2441406	1.464844	-0.2746582	-1.068115	0.5798339	-0.3356933	-0.3967285	9.16E-02	1.037598	0.3356933	-0.4882812	0.6103515	-1.068115	-0.213623	2.166748	0.1831055	-0.3662109	-1.403808	1.251221	-0.213623	-0.9155273	-0.4577636	-1.281738	-0.1525879	-0.2441406	0.3662109	1.831055	-0.1525879	-0.793457	-0.7324218	0.2441406	1.312256	-0.7324218	-1.037598	0.5187988	1.342773
-6.10E-02	-0.2746582	-0.8239745	-2.441406	-0.3356933	-0.3051758	0.4272461	-0.1525879	2.532959	1.983642	-1.00708	0.9155273	-0.2746582	-0.2441406	6.10E-02	1.190185	0.2441406	-0.2746582	0.3356933	-1.220703	-0.5798339	0.6713867	0.213623	-0.3051758	-0.793457	0.2441406	-0.3662109	-0.7629394	-0.5798339	-1.098633	0.3967285	-0.6408691	0.3967285	1.037598	9.16E-02	-0.1220703	-0.4882812	0.2441406	-0.1220703	-0.3356933	-0.8544921	-0.7629394	1.00708
0	-6.10E-02	-0.3662109	-2.807617	-0.7629394	-0.1220703	0.213623	-0.2441406	2.868652	1.739502	-0.9765624	1.251221	0	0.793457	0.3051758	0.4882812	0.4272461	-0.213623	0.4882812	-1.525879	-0.5187988	-0.3356933	0.4882812	-0.5187988	-0.3662109	3.05E-02	-0.3662109	-0.7629394	-0.4882812	-0.3051758	6.10E-02	-0.3662109	0.6103515	0.9765624	0	0.5798339	-0.213623	0.5798339	0.1220703	-3.05E-02	-0.4882812	-1.281738	0.9155273
0.1220703	0.4882812	-0.2746582	-2.746582	0.1220703	-0.5187988	-9.16E-02	-0.3967285	2.990722	1.037598	-0.9765624	1.464844	1.373291	0.8239745	0.7019042	0.5493163	0.5187988	-0.5798339	0.4272461	-1.373291	1.831055	-0.6713867	0.2746582	-0.2441406	0.1220703	-9.16E-02	-0.3051758	-1.525879	-0.3051758	1.403808	-0.2441406	-0.3356933	0.1220703	1.220703	3.05E-02	0.7629394	-0.2746582	0.1831055	0	0.2441406	-0.793457	-1.312256	0.8850097
-3.05E-02	0.7324218	0.1525879	-2.01416	0.3051758	-0.8544921	-0.1220703	-1.403808	2.838135	0.4882812	-0.9765624	1.342773	0.5798339	0.8850097	0.4882812	0.3662109	0.4272461	-0.7324218	0.3356933	-0.8850097	1.12915	-0.8544921	0	-9.16E-02	0.5187988	-0.7324218	-3.05E-02	-1.403808	-9.16E-02	-0.2746582	-0.2746582	-0.4577636	0.213623	0.9155273	-9.16E-02	0.5187988	-0.2441406	0.9155273	-0.3051758	-6.10E-02	-1.434326	-1.586914	1.037598
0	0.9765624	0.5798339	0.213623	0	-0.1831055	-3.05E-02	-1.220703	2.410888	9.16E-02	-0.9765624	1.678467	3.05E-02	0.4272461	9.16E-02	0.3356933	0.3051758	0.6103515	3.05E-02	-0.5187988	-0.1220703	-0.7324218	-3.05E-02	0.2746582	0.3051758	-1.068115	-6.10E-02	-1.037598	0	-0.6103515	-0.1525879	-0.3662109	-0.1220703	1.037598	-0.1525879	0.4882812	-0.2441406	0.8850097	-0.213623	-0.3662109	-1.312256	-1.983642	0.5798339
3.05E-02	0.3356933	0.1525879	-0.9765624	0.1525879	-0.3967285	0.1831055	-2.01416	2.593994	1.525879	-0.7629394	1.770019	-0.1831055	0.2441406	0	1.434326	-0.213623	0	-9.16E-02	-0.793457	-0.4577636	-0.7019042	-0.6408691	0.3662109	-6.10E-02	-0.793457	-0.2441406	-0.5187988	-0.1220703	-0.7629394	0.5798339	0.3662109	0.213623	1.159668	-0.2441406	0.5798339	-0.1525879	0.7019042	9.16E-02	-9.16E-02	-0.7629394	-0.9765624	0.3967285
0	-0.3356933	-0.3051758	-1.953125	6.10E-02	0.1831055	-0.1831055	-1.678467	2.105713	2.01416	-0.5493163	1.068115	-9.16E-02	0.1525879	0.1525879	1.89209	0.1831055	-0.5187988	0.3051758	-0.1831055	-0.213623	-0.4272461	-9.16E-02	-0.2441406	0.7019042	-0.6408691	-0.1525879	-0.7629394	-0.1220703	-0.793457	0.2746582	0.1525879	0.213623	0.9155273	-0.2746582	0.4882812	-0.5493163	0.1220703	0.2746582	-3.05E-02	-0.5798339	-0.5187988	9.16E-02
0.1220703	-0.793457	-0.4272461	-1.800537	0.2441406	1.220703	0.4272461	-0.8850097	1.861572	2.319336	-0.5798339	0.8544921	0	0.7629394	0.5493163	1.983642	0.4882812	-0.4577636	3.05E-02	0.5187988	-0.2441406	-0.4882812	2.563476	-0.1831055	1.220703	-0.5798339	-0.2441406	-1.037598	-0.1525879	-0.8850097	0.1831055	-0.1220703	0.3356933	0.7629394	-0.1831055	0.7629394	-0.7629394	-0.3051758	6.10E-02	-0.4577636	-0.7629394	-0.3967285	-9.16E-02
0.1525879	-0.8850097	-6.10E-02	-1.464844	0.7324218	0.793457	-9.16E-02	-0.4882812	1.190185	2.075195	-1.190185	1.12915	0.3662109	0.5493163	0.6103515	1.281738	1.068115	-0.8544921	-0.2441406	0.6408691	-0.1220703	-1.00708	1.190185	-6.10E-02	1.800537	-0.5187988	-0.4577636	-0.5798339	-3.05E-02	-0.9765624	0.3662109	-0.213623	0.213623	0.8239745	1.678467	1.098633	-0.8544921	0.3967285	0.1220703	-0.5493163	-0.5493163	-0.7019042	0
6.10E-02	-1.068115	-3.05E-02	-0.4577636	0.7019042	0.6408691	-0.5798339	-0.3051758	0.9765624	2.410888	-1.586914	1.068115	0.3051758	0.4272461	-0.4577636	0.3051758	2.441406	-0.9460449	0.1220703	0.213623	-0.3967285	-1.159668	0.2441406	-1.098633	1.89209	-0.7629394	-0.4882812	-3.05E-02	-0.1525879	-0.8239745	3.05E-02	9.16E-02	-3.05E-02	0.8544921	0.4882812	0.3967285	-0.1220703	0.5187988	0.4882812	-0.5187988	-0.1220703	-0.7324218	0.3967285
6.10E-02	-1.556396	-0.4272461	0.1525879	0.6103515	0.6103515	-0.4882812	-9.16E-02	0.4882812	1.831055	-1.800537	0.8544921	0.2746582	-3.05E-02	3.05E-02	-3.05E-02	1.098633	-0.4882812	-3.05E-02	6.10E-02	0	-0.8850097	-0.3356933	-1.098633	1.770019	-0.3967285	-0.3051758	-0.1525879	-0.5493163	-0.7324218	-0.1525879	6.10E-02	0.1220703	3.265381	-0.1831055	0.2746582	6.10E-02	0.1831055	1.220703	-0.3662109	0.3967285	-1.525879	0.6103515
0.1220703	-0.6103515	-0.2441406	-3.05E-02	0.8850097	1.373291	-0.2746582	-9.16E-02	0.4577636	1.312256	-2.746582	1.037598	0.2746582	-6.10E-02	-0.1220703	-0.5798339	-3.05E-02	3.05E-02	0.4272461	0.3356933	-9.16E-02	0.1525879	3.05E-02	-0.1220703	1.220703	-0.4272461	1.373291	-0.5187988	-0.1831055	-0.5798339	-0.3662109	-1.098633	0.3051758	2.502441	-0.2441406	0.4882812	6.10E-02	0.1831055	2.166748	-0.793457	-0.3967285	0.2441406	0.4577636
